"TID","fare_amount"
"AJX000139724",14.8017784
"AJX000139725",10.29000616
"AJX000139726",21.78573174
"AJX000139727",10.97844448
"AJX000139728",11.38028185
"AJX000139729",11.10800595
"AJX000139730",12.18385688
"AJX000139731",17.40569614
"AJX000139732",12.1177165
"AJX000139733",11.17590938
"AJX000139734",12.28698317
"AJX000139735",11.46621799
"AJX000139736",14.9101695
"AJX000139737",10.44816453
"AJX000139738",13.00012862
"AJX000139739",12.55704704
"AJX000139740",12.7927726
"AJX000139741",17.19812311
"AJX000139742",10.46523439
"AJX000139743",10.12971681
"AJX000139744",11.20879126
"AJX000139745",10.85612967
"AJX000139746",10.83571318
"AJX000139747",16.24462773
"AJX000139748",10.92356266
"AJX000139749",23.48616392
"AJX000139750",11.13386098
"AJX000139751",13.80861427
"AJX000139752",10.90229304
"AJX000139753",15.00665754
"AJX000139754",10.91315292
"AJX000139755",10.92655825
"AJX000139756",13.29509655
"AJX000139757",25.41763599
"AJX000139758",13.07746504
"AJX000139759",10.58003032
"AJX000139760",76.20196832
"AJX000139761",10.58807373
"AJX000139762",11.24941323
"AJX000139763",14.81972269
"AJX000139764",13.97850802
"AJX000139765",11.8986854
"AJX000139766",25.11705408
"AJX000139767",32.90398057
"AJX000139768",10.92662473
"AJX000139769",14.93179142
"AJX000139770",10.62284609
"AJX000139771",11.59005302
"AJX000139772",17.15012309
"AJX000139773",10.50132504
"AJX000139774",10.89691023
"AJX000139775",11.17590938
"AJX000139776",11.93618456
"AJX000139777",11.33203791
"AJX000139778",11.15834977
"AJX000139779",15.04221223
"AJX000139780",11.1860627
"AJX000139781",10.38083942
"AJX000139782",10.61066139
"AJX000139783",11.21406601
"AJX000139784",37.88685854
"AJX000139785",14.97384921
"AJX000139786",10.2202231
"AJX000139787",58.15807171
"AJX000139788",23.58680086
"AJX000139789",10.72314373
"AJX000139790",10.76123923
"AJX000139791",16.5823288
"AJX000139792",10.35755237
"AJX000139793",30.46364759
"AJX000139794",12.20364154
"AJX000139795",10.87961225
"AJX000139796",10.32621806
"AJX000139797",11.7321523
"AJX000139798",15.74195766
"AJX000139799",13.0427763
"AJX000139800",13.63125439
"AJX000139801",11.2603298
"AJX000139802",12.43556337
"AJX000139803",17.07819571
"AJX000139804",28.24299795
"AJX000139805",15.81958424
"AJX000139806",29.96815442
"AJX000139807",16.90430398
"AJX000139808",11.79004025
"AJX000139809",10.86796353
"AJX000139810",12.80091762
"AJX000139811",11.38234862
"AJX000139812",14.50450196
"AJX000139813",13.60114329
"AJX000139814",10.67525756
"AJX000139815",14.6338782
"AJX000139816",11.1242719
"AJX000139817",11.44623118
"AJX000139818",11.62623199
"AJX000139819",10.37102417
"AJX000139820",11.17716633
"AJX000139821",11.72395009
"AJX000139822",11.33379661
"AJX000139823",10.87961225
"AJX000139824",11.90788319
"AJX000139825",10.02063463
"AJX000139826",18.45590147
"AJX000139827",16.38345711
"AJX000139828",10.5026459
"AJX000139829",14.24527802
"AJX000139830",12.04287004
"AJX000139831",11.06827242
"AJX000139832",47.75880647
"AJX000139833",12.75108318
"AJX000139834",12.21251595
"AJX000139835",14.17313981
"AJX000139836",12.19332423
"AJX000139837",17.73242865
"AJX000139838",11.36529031
"AJX000139839",10.9263338
"AJX000139840",12.20675688
"AJX000139841",11.70308578
"AJX000139842",13.66927347
"AJX000139843",58.57741777
"AJX000139844",16.64087232
"AJX000139845",14.80292776
"AJX000139846",14.12723804
"AJX000139847",10.91180135
"AJX000139848",10.35755237
"AJX000139849",11.17636864
"AJX000139850",39.82142595
"AJX000139851",35.74833678
"AJX000139852",12.72349966
"AJX000139853",13.22875643
"AJX000139854",25.05212123
"AJX000139855",33.02312717
"AJX000139856",12.58543933
"AJX000139857",11.41055213
"AJX000139858",11.90207171
"AJX000139859",14.8465289
"AJX000139860",23.96531983
"AJX000139861",10.35755237
"AJX000139862",10.05446502
"AJX000139863",59.86347007
"AJX000139864",10.50696523
"AJX000139865",11.23640915
"AJX000139866",14.17859207
"AJX000139867",12.17392178
"AJX000139868",24.20509124
"AJX000139869",13.76766005
"AJX000139870",11.56707112
"AJX000139871",11.74358949
"AJX000139872",22.19086922
"AJX000139873",12.67879844
"AJX000139874",13.25544021
"AJX000139875",13.3130339
"AJX000139876",14.21911011
"AJX000139877",10.20678241
"AJX000139878",63.22932215
"AJX000139879",58.61683003
"AJX000139880",10.39682575
"AJX000139881",17.84992602
"AJX000139882",13.70377023
"AJX000139883",12.76852034
"AJX000139884",9.980171442
"AJX000139885",10.4061096
"AJX000139886",15.88480395
"AJX000139887",10.75139694
"AJX000139888",10.37609907
"AJX000139889",14.10112691
"AJX000139890",12.77175279
"AJX000139891",12.17616055
"AJX000139892",11.3707238
"AJX000139893",11.9647373
"AJX000139894",10.92330625
"AJX000139895",12.68481645
"AJX000139896",26.91308246
"AJX000139897",10.83378469
"AJX000139898",11.60269945
"AJX000139899",11.80431301
"AJX000139900",12.00902581
"AJX000139901",12.22510041
"AJX000139902",10.83367675
"AJX000139903",11.27811628
"AJX000139904",10.94578644
"AJX000139905",10.39057762
"AJX000139906",11.2842553
"AJX000139907",10.90229304
"AJX000139908",12.35939813
"AJX000139909",14.40545058
"AJX000139910",16.83429191
"AJX000139911",11.88774567
"AJX000139912",13.15367873
"AJX000139913",13.18488229
"AJX000139914",10.6395906
"AJX000139915",10.85748719
"AJX000139916",10.56903083
"AJX000139917",49.63309604
"AJX000139918",10.76575737
"AJX000139919",16.35071619
"AJX000139920",10.91315292
"AJX000139921",65.63912606
"AJX000139922",11.2415788
"AJX000139923",10.37102417
"AJX000139924",10.91315292
"AJX000139925",12.51066382
"AJX000139926",28.68105689
"AJX000139927",12.5550703
"AJX000139928",14.46449986
"AJX000139929",12.61289055
"AJX000139930",11.69214846
"AJX000139931",22.72046504
"AJX000139932",14.8017784
"AJX000139933",10.64983282
"AJX000139934",18.80214116
"AJX000139935",11.65850575
"AJX000139936",12.36599587
"AJX000139937",10.86827929
"AJX000139938",12.06816291
"AJX000139939",11.40622492
"AJX000139940",13.31218752
"AJX000139941",11.58926434
"AJX000139942",14.23211705
"AJX000139943",13.78711662
"AJX000139944",28.01737882
"AJX000139945",14.30878985
"AJX000139946",12.20276227
"AJX000139947",17.78331251
"AJX000139948",14.5373617
"AJX000139949",11.39690224
"AJX000139950",10.37102417
"AJX000139951",11.65640372
"AJX000139952",14.47055136
"AJX000139953",17.73726437
"AJX000139954",10.04915008
"AJX000139955",10.95021823
"AJX000139956",11.00092391
"AJX000139957",13.93936905
"AJX000139958",13.15197036
"AJX000139959",11.32133494
"AJX000139960",10.09003778
"AJX000139961",11.93487144
"AJX000139962",11.36878079
"AJX000139963",9.961624745
"AJX000139964",10.83571318
"AJX000139965",11.00091245
"AJX000139966",28.61890798
"AJX000139967",12.99416886
"AJX000139968",11.60796064
"AJX000139969",10.67007516
"AJX000139970",13.3784791
"AJX000139971",10.35755237
"AJX000139972",45.02738146
"AJX000139973",11.58634333
"AJX000139974",13.90743648
"AJX000139975",51.02326904
"AJX000139976",11.06099066
"AJX000139977",14.5647637
"AJX000139978",13.97850802
"AJX000139979",11.38803045
"AJX000139980",10.73635583
"AJX000139981",45.48278111
"AJX000139982",11.17636864
"AJX000139983",21.65266014
"AJX000139984",11.1911376
"AJX000139985",30.80126072
"AJX000139986",10.79405129
"AJX000139987",13.57403813
"AJX000139988",12.97612936
"AJX000139989",11.70308578
"AJX000139990",14.08813981
"AJX000139991",58.57912304
"AJX000139992",13.74648312
"AJX000139993",12.39665205
"AJX000139994",11.85750486
"AJX000139995",11.2282722
"AJX000139996",10.95317053
"AJX000139997",10.35755237
"AJX000139998",11.49254721
"AJX000139999",22.08720715
"AJX000140000",11.40609535
"AJX000140001",12.07945291
"AJX000140002",14.57708324
"AJX000140003",11.87620333
"AJX000140004",14.05435171
"AJX000140005",10.75454821
"AJX000140006",10.61663496
"AJX000140007",13.64272346
"AJX000140008",10.35755237
"AJX000140009",22.42302842
"AJX000140010",11.79839729
"AJX000140011",13.18128417
"AJX000140012",10.8416048
"AJX000140013",11.22393965
"AJX000140014",10.35755237
"AJX000140015",19.1753581
"AJX000140016",21.43529199
"AJX000140017",10.93742521
"AJX000140018",12.76971896
"AJX000140019",13.97850802
"AJX000140020",11.32326571
"AJX000140021",13.93830471
"AJX000140022",26.43414063
"AJX000140023",10.35755237
"AJX000140024",52.37717479
"AJX000140025",10.44816453
"AJX000140026",14.28145898
"AJX000140027",11.41055213
"AJX000140028",11.33876282
"AJX000140029",11.1860627
"AJX000140030",15.8424703
"AJX000140031",10.38083942
"AJX000140032",56.54757795
"AJX000140033",11.24149275
"AJX000140034",18.45538869
"AJX000140035",11.2179494
"AJX000140036",21.52701042
"AJX000140037",14.67464931
"AJX000140038",10.90229304
"AJX000140039",11.57986499
"AJX000140040",26.46737312
"AJX000140041",14.39611347
"AJX000140042",10.29996451
"AJX000140043",10.91880791
"AJX000140044",9.884049729
"AJX000140045",10.35755237
"AJX000140046",12.73858404
"AJX000140047",13.77697756
"AJX000140048",39.56444235
"AJX000140049",13.59657884
"AJX000140050",23.04523494
"AJX000140051",10.11483892
"AJX000140052",17.5492673
"AJX000140053",11.5878231
"AJX000140054",12.64578329
"AJX000140055",11.48731627
"AJX000140056",23.7562386
"AJX000140057",10.4397031
"AJX000140058",13.18454473
"AJX000140059",12.39252711
"AJX000140060",12.04287004
"AJX000140061",10.05853419
"AJX000140062",48.00299117
"AJX000140063",13.4735638
"AJX000140064",12.84934862
"AJX000140065",32.05764585
"AJX000140066",26.14518915
"AJX000140067",10.44816453
"AJX000140068",11.78442508
"AJX000140069",10.76548746
"AJX000140070",14.67969265
"AJX000140071",11.2246983
"AJX000140072",39.79088802
"AJX000140073",13.87009357
"AJX000140074",34.65355551
"AJX000140075",12.15163297
"AJX000140076",10.00731081
"AJX000140077",14.23796207
"AJX000140078",11.91288261
"AJX000140079",10.94250804
"AJX000140080",11.55291086
"AJX000140081",10.46523439
"AJX000140082",10.94537973
"AJX000140083",14.03774807
"AJX000140084",10.37102417
"AJX000140085",13.88948212
"AJX000140086",10.75471542
"AJX000140087",13.66801565
"AJX000140088",30.91727312
"AJX000140089",11.05586592
"AJX000140090",18.80214116
"AJX000140091",11.54926923
"AJX000140092",16.23727538
"AJX000140093",10.36320736
"AJX000140094",13.10343169
"AJX000140095",79.49992067
"AJX000140096",12.64932048
"AJX000140097",10.91315292
"AJX000140098",12.1517428
"AJX000140099",48.95869754
"AJX000140100",11.18259742
"AJX000140101",11.22941992
"AJX000140102",10.35755237
"AJX000140103",18.08488477
"AJX000140104",11.75089485
"AJX000140105",44.28338359
"AJX000140106",15.09467628
"AJX000140107",13.68670823
"AJX000140108",12.31161363
"AJX000140109",11.7395933
"AJX000140110",33.14209395
"AJX000140111",51.23998771
"AJX000140112",11.3447508
"AJX000140113",10.75803282
"AJX000140114",58.5426355
"AJX000140115",11.056431
"AJX000140116",17.09959171
"AJX000140117",12.02722426
"AJX000140118",10.35755237
"AJX000140119",11.58226912
"AJX000140120",13.4559128
"AJX000140121",10.35755237
"AJX000140122",12.14216866
"AJX000140123",23.79292584
"AJX000140124",12.75329677
"AJX000140125",11.40268801
"AJX000140126",11.74704892
"AJX000140127",10.37102417
"AJX000140128",29.69592552
"AJX000140129",13.40499319
"AJX000140130",13.2895648
"AJX000140131",11.97487353
"AJX000140132",11.50983023
"AJX000140133",12.57162325
"AJX000140134",11.63296834
"AJX000140135",10.35755237
"AJX000140136",11.42312741
"AJX000140137",14.8017784
"AJX000140138",11.21311853
"AJX000140139",13.20994429
"AJX000140140",9.973608246
"AJX000140141",10.75802045
"AJX000140142",11.36529031
"AJX000140143",15.47158042
"AJX000140144",21.11127468
"AJX000140145",11.00131627
"AJX000140146",14.85090251
"AJX000140147",11.77567465
"AJX000140148",21.6626772
"AJX000140149",21.20794733
"AJX000140150",13.11650028
"AJX000140151",13.86933268
"AJX000140152",10.99026342
"AJX000140153",10.76123923
"AJX000140154",42.93691307
"AJX000140155",11.76815607
"AJX000140156",12.68222714
"AJX000140157",11.29553013
"AJX000140158",10.05347119
"AJX000140159",11.04458199
"AJX000140160",12.64705581
"AJX000140161",69.08415524
"AJX000140162",69.04651048
"AJX000140163",28.88662762
"AJX000140164",35.25203163
"AJX000140165",12.04910486
"AJX000140166",11.56018567
"AJX000140167",13.63560495
"AJX000140168",43.18615555
"AJX000140169",10.90519451
"AJX000140170",11.27092649
"AJX000140171",13.55575888
"AJX000140172",21.2861644
"AJX000140173",11.87801606
"AJX000140174",9.973608246
"AJX000140175",11.24758138
"AJX000140176",10.67007516
"AJX000140177",69.08415524
"AJX000140178",10.76460251
"AJX000140179",10.97954811
"AJX000140180",12.58543933
"AJX000140181",13.8473658
"AJX000140182",38.45263226
"AJX000140183",13.98206578
"AJX000140184",22.96815843
"AJX000140185",14.10112691
"AJX000140186",11.2970975
"AJX000140187",10.87961225
"AJX000140188",12.09042911
"AJX000140189",18.47960101
"AJX000140190",28.1170939
"AJX000140191",16.44718688
"AJX000140192",14.31442931
"AJX000140193",11.27019753
"AJX000140194",13.22875643
"AJX000140195",10.91315292
"AJX000140196",11.16068906
"AJX000140197",29.25181677
"AJX000140198",10.54635004
"AJX000140199",12.58214442
"AJX000140200",31.90387796
"AJX000140201",10.71047692
"AJX000140202",12.59415624
"AJX000140203",10.54929348
"AJX000140204",10.35755237
"AJX000140205",10.89452355
"AJX000140206",11.56746917
"AJX000140207",12.98988339
"AJX000140208",11.67854674
"AJX000140209",10.33119899
"AJX000140210",11.55793105
"AJX000140211",12.93579947
"AJX000140212",11.22692734
"AJX000140213",12.10740064
"AJX000140214",11.33758003
"AJX000140215",12.93900513
"AJX000140216",10.73635583
"AJX000140217",9.884049729
"AJX000140218",10.39057762
"AJX000140219",38.81509857
"AJX000140220",11.05872159
"AJX000140221",27.2616578
"AJX000140222",10.35755237
"AJX000140223",17.64422689
"AJX000140224",13.19834867
"AJX000140225",10.35622249
"AJX000140226",10.73635583
"AJX000140227",11.17590938
"AJX000140228",28.18069188
"AJX000140229",13.06730613
"AJX000140230",10.33927721
"AJX000140231",13.68211256
"AJX000140232",30.50060028
"AJX000140233",11.79213175
"AJX000140234",14.10112691
"AJX000140235",14.34428406
"AJX000140236",26.98052863
"AJX000140237",30.26266097
"AJX000140238",28.28056661
"AJX000140239",11.94842098
"AJX000140240",11.3701304
"AJX000140241",10.74786712
"AJX000140242",13.27231537
"AJX000140243",10.36320736
"AJX000140244",10.03060338
"AJX000140245",11.09241347
"AJX000140246",34.8289268
"AJX000140247",10.35755237
"AJX000140248",10.35755237
"AJX000140249",17.16923438
"AJX000140250",69.08357043
"AJX000140251",11.16086111
"AJX000140252",11.74358949
"AJX000140253",11.84327857
"AJX000140254",11.04334205
"AJX000140255",11.17590938
"AJX000140256",13.82206954
"AJX000140257",18.73270387
"AJX000140258",12.05237
"AJX000140259",10.76382483
"AJX000140260",11.61811397
"AJX000140261",11.37268791
"AJX000140262",63.65680588
"AJX000140263",12.25988316
"AJX000140264",13.21866296
"AJX000140265",13.1825311
"AJX000140266",22.59756232
"AJX000140267",15.31552022
"AJX000140268",12.65234059
"AJX000140269",12.06648482
"AJX000140270",13.7749605
"AJX000140271",11.59288759
"AJX000140272",10.47489964
"AJX000140273",10.04464892
"AJX000140274",11.67171134
"AJX000140275",10.35755237
"AJX000140276",10.95096161
"AJX000140277",14.98861208
"AJX000140278",18.73270387
"AJX000140279",10.35755237
"AJX000140280",11.74758337
"AJX000140281",10.57191528
"AJX000140282",11.19393037
"AJX000140283",14.8017784
"AJX000140284",10.26199818
"AJX000140285",13.18488229
"AJX000140286",17.45243572
"AJX000140287",11.60610112
"AJX000140288",15.85525068
"AJX000140289",10.41568882
"AJX000140290",17.43513053
"AJX000140291",13.84573281
"AJX000140292",14.60340516
"AJX000140293",10.8416048
"AJX000140294",17.64988312
"AJX000140295",10.74740074
"AJX000140296",15.13115758
"AJX000140297",11.22949418
"AJX000140298",10.74740074
"AJX000140299",10.93769777
"AJX000140300",10.07230703
"AJX000140301",17.1242283
"AJX000140302",10.03060338
"AJX000140303",9.991656278
"AJX000140304",13.77697756
"AJX000140305",11.67436232
"AJX000140306",14.69656663
"AJX000140307",12.57863592
"AJX000140308",58.57741777
"AJX000140309",13.21518712
"AJX000140310",12.0387282
"AJX000140311",10.79558655
"AJX000140312",31.21401628
"AJX000140313",11.71885737
"AJX000140314",25.22299403
"AJX000140315",14.8017784
"AJX000140316",13.25588656
"AJX000140317",10.28829985
"AJX000140318",12.66642759
"AJX000140319",14.47981222
"AJX000140320",12.66475376
"AJX000140321",12.17285
"AJX000140322",24.29266244
"AJX000140323",11.90715386
"AJX000140324",14.75424417
"AJX000140325",17.75892432
"AJX000140326",34.24986345
"AJX000140327",11.97509555
"AJX000140328",11.10913518
"AJX000140329",13.016484
"AJX000140330",11.20520599
"AJX000140331",20.91112731
"AJX000140332",14.01831145
"AJX000140333",11.18613135
"AJX000140334",11.20529151
"AJX000140335",11.62898847
"AJX000140336",61.70596386
"AJX000140337",11.44607045
"AJX000140338",10.44981671
"AJX000140339",11.973903
